cliente_id,nombre,segmento,score_credito,fecha_alta,ciudad
2478,Daniel Jarvis,bronze,704,2025-12-10,New Latashaville
2479,Lisa Roth,bronze,718,2025-02-19,Pedroside
2480,Denise Carter,silver,846,2024-08-15,Wileychester
2481,Angelica Valentine,bronze,448,2024-10-25,East Richardport
2482,Brooke Nelson,silver,786,2024-05-15,Crawfordstad
2483,Edward Carter,gold,754,2025-10-21,North Angelaport
2484,David Patel,bronze,840,2022-06-07,Laurieshire
2485,Theresa Love,gold,636,2021-07-28,South Danielberg
2486,John Sullivan,silver,755,2022-02-15,Lake Michael
2487,Jill Bell,gold,830,2024-09-21,Blackberg
2488,Andrea Montgomery,bronze,470,2022-05-18,Port Shawnshire
2489,David Watson,gold,760,2023-12-26,Dillonchester
2490,Kari Smith,silver,458,2025-06-28,Emilyview
2491,Brent Scott,bronze,503,2025-01-04,North Kendra
2492,Michael Ellis MD,bronze,513,2024-11-09,Ashleychester
2493,Eric Franklin,gold,441,2024-06-19,Murrayland
2494,Mario Howard,silver,740,2023-01-12,Ramseybury
2495,Eugene Jensen,silver,447,2026-01-30,Elizabethshire
2496,Michael Miller,bronze,603,2022-02-08,Shepardbury
2497,Tamara Vincent,silver,702,2025-04-11,South Heiditon
2498,Elizabeth Petty,bronze,359,2022-02-22,Port Michaelfurt
2499,Randy Wilkins,bronze,648,2021-10-09,Hendersonport
2500,Robert Cameron,silver,520,2022-09-17,North Patriciatown
2501,Kelly Adams,silver,735,2025-08-06,Simpsonchester
2502,Adrienne Myers,silver,849,2023-04-07,Ruizberg
2503,Robert Francis,silver,535,2025-11-17,Port Renee
2504,Debra Harrison,bronze,781,2022-07-07,Port Stephen
2505,Jennifer Marquez,bronze,546,2024-09-25,Lake Jennifer
2506,Bridget Luna,silver,803,2024-01-22,Harrisonton
2507,Chelsea Tran,gold,529,2024-03-12,West Toddburgh
2508,Cody Weber,bronze,787,2022-05-23,North Janet
2509,Cindy Caldwell,silver,307,2025-03-14,West Sandraside
2510,Wesley Davis,bronze,527,2023-04-24,West Danny
2511,Samantha Brown,silver,591,2024-12-24,Port Heathermouth
2512,Michael Kent,gold,465,2022-03-09,West Gordontown
2513,Heather Fleming,gold,346,2022-11-06,Port Darlenemouth
2514,James Ortiz,bronze,388,2025-09-24,South Kenneth
2515,Carlos Padilla,bronze,420,2025-05-02,Lake Julie
2516,Sabrina Mendoza,bronze,788,2024-09-16,Jeanmouth
2517,Daniel Perry,gold,676,2025-08-17,Garrisonton
2518,Robert Martinez,silver,480,2023-06-07,New Danielville
2519,James Sheppard,silver,649,2024-03-18,Port Robertoshire
2520,Denise Morton,bronze,521,2024-04-28,South Ruth
2521,Charles Allen,bronze,417,2024-10-03,Jenningsbury
2522,Robert Russell,silver,719,2022-06-13,North Nicholas
2523,Patrick Weber,bronze,331,2025-10-08,Meyerborough
2524,Larry Shields,silver,787,2021-06-06,Lake Christine
2525,Donna Rodriguez,gold,758,2025-04-09,Lake Maria
2526,Morgan Manning,bronze,423,2024-11-12,Andersonmouth
2527,Joseph Stewart,silver,751,2025-04-27,Bellchester
2528,Dr. Jeremy Hayes,gold,310,2025-11-01,Kellytown
2529,Michael Perez,gold,326,2023-05-01,South Pamela
2530,Wendy Wilson,gold,463,2023-07-05,Lake Alanton
2531,Thomas Collins,silver,452,2023-01-17,Lutzport
2532,Steven Freeman,silver,757,2021-09-27,Langfort
2533,Michelle Bennett,silver,534,2021-06-30,Jonesside
2534,Raymond Fox,bronze,587,2024-02-19,Valenciaville
2535,Joshua Garcia,silver,774,2021-03-20,North Jeffreymouth
2536,Katherine Collins,bronze,611,2022-08-06,New Reneemouth
2537,Kathleen Day,bronze,333,2022-09-11,New Scott
2538,Pamela Griffin,silver,717,2023-12-30,Millerport
2539,Jason Pierce,silver,696,2021-12-24,East Ericbury
2540,Dakota Evans,silver,650,2021-03-16,Lake Devin
2541,Brady Jennings,gold,614,2023-02-27,Port Helenland
2542,Zoe Rogers,bronze,842,2025-07-06,Lake Christophermouth
2543,Chad Hatfield,silver,391,2025-03-31,East Cherylton
2544,Martin Robinson,gold,511,2024-05-29,Tinastad
2545,Linda Anderson,gold,561,2022-04-26,Port Alicia
2546,Matthew Moore,silver,605,2022-02-09,North Michaelhaven
2547,Stephanie Wilson,bronze,755,2021-06-14,Mcmillanmouth
2548,Katelyn Oconnell,bronze,306,2022-05-06,Port Julian
2549,Jessica Wilson,gold,484,2024-04-05,Jacobland
2550,Andrea Kim,silver,553,2023-03-09,New Matthew
2551,Karen Williams,gold,755,2021-07-17,Lake Amanda
2552,Maurice Williams,gold,714,2022-12-18,Sanchezfort
2553,Ryan Johnson,bronze,402,2024-07-11,Kirkborough
2554,Christopher Johnson,gold,825,2022-04-05,North Deborah
2555,Jacob Franklin,bronze,813,2024-01-18,New Donna
2556,David Johnson,gold,455,2025-03-28,South Heather
2557,Rachel Anderson,silver,596,2025-03-28,Laurenview
2558,Leslie Rodriguez,silver,550,2022-02-16,Jefferyton
2559,Bailey Ramirez,gold,599,2024-05-09,West Kathrynchester
2560,Melissa Craig,bronze,449,2023-02-02,Allenstad
2561,Emily King,silver,330,2023-01-23,West Erinberg
2562,Stephanie Stanley,bronze,754,2023-05-14,Lake Manuelfort
2563,Alexa Duncan,silver,845,2022-07-16,Markchester
2564,Lisa Johnson,bronze,762,2023-11-10,Cooperhaven
2565,Felicia Smith,gold,469,2021-06-05,Port Rebeccafurt
2566,Amanda Bennett,bronze,527,2024-12-24,Lake Katrina
2567,Patricia Nelson,gold,700,2023-07-26,Rebeccaport
2568,Emily Drake,gold,336,2021-10-30,West Barbaraville
2569,Tara Black,bronze,791,2023-04-11,East James
2570,Bryan Hicks,silver,806,2023-05-06,Katherinebury
2571,Preston Harris,gold,818,2026-01-27,East Amanda
2572,Kelly Ross,silver,808,2023-11-26,Englishton
2573,Angela Pineda,bronze,473,2023-06-28,South Scottshire
2574,Lisa Rush,silver,559,2025-03-15,Port Donaldbury
2575,Stephen Mathis,gold,619,2025-04-26,Catherineside
2576,Emily Chang,gold,639,2025-10-04,West Bruce
2577,Mary Boone,gold,349,2022-10-17,West Samantha
2578,Mrs. Jessica Robinson DVM,silver,478,2023-05-29,New Timothy
2579,Patrick Jackson,bronze,805,2024-10-20,Danielleville
2580,Kimberly Weber,silver,356,2022-07-22,Jeremiahfort
2581,Tammy Miller,bronze,367,2025-12-03,Ashleymouth
2582,John Hayes,silver,356,2024-11-09,Joshuamouth
2583,Kathy Bauer,silver,324,2025-09-08,Rachelfort
2584,Ernest Martinez,silver,754,2023-10-27,West Garyport
2585,Hailey Brown,bronze,525,2024-11-30,Brownmouth
2586,Karen Thomas,silver,459,2026-02-08,Michaelland
2587,Jordan Harrison,bronze,452,2025-05-11,Johnmouth
2588,Jacob Harrington,silver,722,2022-03-13,North Crystal
2589,Betty Nelson,gold,397,2025-08-24,South Heatherton
2590,William Ochoa,silver,712,2023-10-24,Richmondport
2591,Joshua Young,silver,357,2024-09-17,Karenfurt
2592,Julie Ramirez,silver,568,2023-05-30,Johnsonborough
2593,Madeline Olsen,bronze,474,2021-06-09,Perezborough
2594,Brittany Fleming,bronze,328,2022-12-19,New Jennifer
2595,Kim Edwards,silver,697,2024-07-22,West Larry
2596,Jenny Reyes,bronze,570,2022-08-29,North Kevin
2597,Nichole Bell,bronze,539,2025-08-04,Christensenmouth
2598,Brenda Gibbs,gold,491,2022-06-03,South Laurabury
2599,Donna Griffin,bronze,668,2023-02-20,South Christopherland
2600,Allen Stuart,silver,591,2025-05-23,Mackmouth
2601,Mr. Eugene Saunders,bronze,768,2022-10-02,Port Sandratown
2602,Katelyn Long,bronze,751,2024-09-18,Port Brianna
2603,Charles Carpenter,bronze,303,2022-04-30,East Melanie
2604,Jason Ferrell,gold,599,2021-12-22,West Thomas
2605,Jessica Roberts,bronze,334,2021-07-11,Mercedesfurt
2606,Michael Oconnell,bronze,602,2021-04-27,New Austin
2607,Barbara Brown,silver,489,2021-06-20,Andrewbury
2608,Susan Miller,silver,663,2021-11-25,South Jason
2609,Ryan Gray,silver,705,2022-06-08,New Hannahport
2610,Anthony Lewis,gold,622,2025-04-19,West Samanthatown
2611,Michael Morrow,silver,574,2021-04-04,Port Michealtown
2612,Deanna Jackson,bronze,317,2025-02-19,Morganton
2613,Mary Bennett,bronze,376,2024-08-12,Stevenburgh
2614,Leslie Keller,silver,621,2026-02-24,New Daniel
2615,Laura Smith,silver,719,2025-04-18,Rebeccaside
2616,Anita Blanchard,silver,798,2022-12-21,Charlesstad
2617,Peter Smith,gold,600,2025-08-22,New Jared
2618,Christina Guerrero,bronze,592,2024-10-11,South Cindy
2619,Ian Downs,silver,335,2022-04-05,South Jamesfort
2620,Cheryl Atkins,silver,396,2022-03-13,Jenniferside
2621,Angela Walsh,bronze,406,2024-07-30,Petersonview
2622,Johnathan Hopkins,bronze,745,2025-03-30,Salinasfort
2623,Martin Cortez,bronze,371,2025-06-30,Joymouth
2624,Gabriel Porter,gold,533,2023-07-19,Amandaborough
2625,Melissa Waller,gold,472,2022-02-23,Lake Dawnview
2626,Emily Villanueva,gold,334,2021-03-18,South Brittanyfurt
2627,Jason Bennett,bronze,447,2022-02-20,Tannerfort
2628,Mark Gardner,bronze,617,2022-09-14,Lopeztown
2629,Michael Riley,gold,824,2022-01-11,Johnsonview
2630,Sandra Novak,bronze,802,2021-09-22,New Rebecca
2631,Chad Parker,bronze,550,2021-08-07,East Michelle
2632,William Smith,gold,584,2023-04-01,New Laurenberg
2633,Tiffany Lopez,gold,518,2025-12-06,North Dustinland
2634,Sarah Wilkinson,bronze,499,2022-09-25,East Gregoryberg
2635,Stacey Johnston,silver,392,2025-12-18,Davismouth
2636,Charlene Huerta,gold,705,2021-07-26,Adamsview
2637,David Miranda,gold,302,2024-06-09,Hannahview
2638,Stacey Morris,gold,819,2025-04-27,North Nathan
2639,Anthony Huff,bronze,356,2024-07-11,North Susan
2640,Tyler Adkins,bronze,569,2022-01-11,South Michealtown
2641,Jason Stafford,gold,356,2023-06-14,Port Scottport
2642,Brittany Robbins,gold,323,2022-06-29,Thomasberg
2643,Emily Patel,gold,619,2021-09-23,New Courtney
2644,Larry Smith,gold,831,2022-04-01,Davidberg
2645,Adrienne Eaton,bronze,795,2023-10-24,Lunahaven
2646,Joseph Kennedy,gold,759,2022-03-01,Williamsport
2647,Robert Young,silver,485,2022-02-10,Martinchester
2648,Nancy Knight,gold,447,2022-07-29,Guzmantown
2649,Kenneth Clay,silver,615,2021-12-14,East Christinebury
2650,Kristen Patterson,silver,517,2022-10-25,Port Jonathantown
2651,Tracy Keller,gold,353,2021-08-18,Port Karl
2652,Jennifer Meyer,silver,500,2023-04-03,Dunnbury
2653,Gwendolyn Baker,bronze,536,2025-10-31,Wilsonfort
2654,John Brown,silver,732,2023-10-28,East Brian
2655,Kathleen Weber,gold,470,2023-09-11,Victorhaven
2656,Jennifer Roy,gold,817,2022-02-17,Lake Tylerland
2657,Deborah Trujillo,silver,340,2021-06-12,West Timothyton
2658,Emma Hughes,gold,677,2023-12-06,Mariafort
2659,Michael Williams,bronze,391,2024-07-28,South Stephanieport
2660,Brian Ross,silver,650,2023-02-24,Aguirrehaven
2661,Caitlyn Hunt,silver,373,2021-11-23,Lisafort
2662,Charles Sherman,bronze,662,2023-05-26,West Patty
2663,Shawn Parrish,silver,703,2023-09-12,New Joshua
2664,Eric Wallace,bronze,343,2024-02-05,Karenfort
2665,Benjamin Garcia PhD,bronze,732,2021-04-25,East Martha
2666,Randall Flores,bronze,759,2022-05-16,West Gina
2667,Kristen Fields,gold,749,2024-09-17,Hillburgh
2668,Kevin Gibbs,bronze,453,2021-10-20,Lake Bianca
2669,Ethan James,bronze,386,2023-11-05,Bryantfurt
2670,Tammy Williams MD,gold,764,2021-10-23,West Miamouth
2671,Christina Martinez,gold,670,2022-06-14,Laurashire
2672,John Oconnell,bronze,816,2022-07-07,Marcbury
2673,Eduardo Baker,bronze,547,2026-02-28,Port Bridgetfort
2674,Karen Gillespie,silver,533,2022-09-26,Port Chaseshire
2675,James Booker MD,bronze,430,2021-04-27,Whitehaven
2676,Debra Diaz,silver,584,2025-12-31,North Stephanietown
2677,Sean Brewer,bronze,431,2022-01-26,North Shawnberg
2678,Kristin Woodward DDS,bronze,653,2025-01-22,East Christine
2679,Alex Stevens,bronze,635,2026-01-25,Lake Michaelton
2680,Jesus Rivera,silver,379,2025-03-23,Timothychester
2681,Tyler Dean,gold,824,2024-08-22,Harttown
2682,Cody Evans,bronze,767,2024-08-27,Port Michael
2683,Cheyenne Bell,bronze,327,2022-05-07,North Christopherfurt
2684,Monique Garcia,silver,692,2025-04-19,South Johnstad
2685,Jacob Schmidt,gold,439,2023-06-26,Lake Markfurt
2686,Frank Martin,bronze,395,2022-02-14,West Daniel
2687,Molly Copeland,gold,457,2026-01-29,Floresberg
2688,Jamie Fox,bronze,575,2024-05-31,Wilsonland
2689,Denise Williams,bronze,562,2024-04-09,South Jodiport
2690,Kayla Soto,bronze,556,2022-10-10,South Sarah
2691,Abigail Gibson,gold,398,2022-07-27,Bartonstad
2692,Stephen Marsh,gold,554,2023-12-21,East Ricardo
2693,William Williams,silver,474,2023-07-22,Jamiestad
2694,Carlos Boyer,gold,775,2025-02-06,South Shelly
2695,Rebecca Haley,silver,803,2022-01-15,West Stevenstad
2696,Jacob Johnson,gold,531,2023-08-22,Goodwinland
2697,Raven Douglas,silver,538,2025-02-18,New Maryfort
2698,Denise Olson,bronze,525,2025-12-28,Port Katiemouth
2699,Michaela Archer,silver,500,2022-01-02,Loristad
2700,Jeffrey Stout,bronze,579,2024-05-15,Jasonborough
2701,James Monroe,gold,497,2026-01-09,Port Alexandraland
2702,Michael Cooper,silver,766,2022-08-20,East Luishaven
2703,Ryan Neal,gold,650,2024-03-26,New Vincenthaven
2704,Angela Duncan,bronze,656,2021-06-09,Benjaminmouth
2705,William Cole,gold,748,2022-04-04,Port Darrell
2706,Michael Brown,gold,413,2023-12-05,Morrisonbury
2707,Dawn Rice,bronze,751,2021-09-11,Lake Gabrielaborough
2708,Sherri Dawson,gold,711,2021-09-20,Lake Natalieshire
2709,Nathan White,bronze,346,2022-01-27,Lake Russellbury
2710,Natalie Graves,bronze,363,2025-01-01,West Jamesfort
2711,Jason Terrell,silver,553,2022-04-03,Bethanyhaven
2712,Lorraine Bryant,gold,590,2024-06-05,Robertmouth
2713,Christina Singh,silver,318,2024-09-27,South Brianview
2714,Alyssa Mora,gold,488,2023-07-15,New Brad
2715,Amy Martin,bronze,484,2022-08-28,East Kristin
2716,Robert Moore,gold,729,2025-10-03,East David
2717,Sarah Crawford,silver,426,2022-05-04,North Elizabeth
2718,Jennifer King,gold,507,2025-08-01,Lake Kevinshire
2719,Christina Tucker,bronze,669,2023-08-12,Joshuafort
2720,Tanya Oliver,bronze,548,2021-11-28,South Wendy
2721,Cody Francis,gold,788,2022-01-03,North Christine
2722,Melanie Scott,gold,325,2025-08-30,Rachaelton
2723,Douglas Vaughn,silver,803,2024-01-15,Albertside
2724,Jasmine Mitchell,bronze,509,2025-01-02,East Brandonborough
2725,Charles Benjamin,bronze,606,2021-08-17,Ericaside
2726,Lisa Cooley,gold,321,2023-05-15,Deannabury
2727,Michael White,silver,573,2022-07-17,Lake Brenda
2728,Whitney Ross,bronze,663,2022-06-04,West Debra
2729,Anthony Moody,gold,388,2025-06-11,Longbury
2730,Samantha Smith,silver,430,2024-01-11,Jennifershire
2731,Anthony Glenn,gold,369,2023-12-18,Port Sean
2732,Katie Lindsey,gold,339,2025-05-15,Wangton
2733,Angela Nash,silver,371,2023-03-13,East Michael
2734,Kathryn Mason,bronze,335,2022-05-16,Tuckerton
2735,Kenneth Smith,silver,621,2025-12-17,North Victor
2736,Brandon Page,silver,379,2024-12-18,Jillfurt
2737,Douglas Robinson,bronze,542,2025-07-01,West Emily
2738,Patricia Dorsey,gold,508,2022-12-21,Banksbury
2739,Alan Walker,bronze,395,2021-11-27,South Jeanneshire
2740,Amy King,silver,397,2022-04-19,New Shannon
2741,Justin Montgomery,silver,383,2024-02-15,New Jacqueline
2742,Luis Brady,gold,535,2025-12-04,North Scottport
2743,Christopher Baker,gold,515,2025-12-20,Port Jessica
2744,Lori Glover,bronze,542,2025-01-30,Brendaside
2745,Tiffany Figueroa,gold,755,2025-08-22,Simshaven
2746,Michelle Richards,bronze,402,2024-09-13,Port Ronaldstad
2747,Jacqueline Greene,bronze,570,2021-10-06,West Aaron
2748,Amy Glass,bronze,437,2023-03-05,North Laura
2749,Stephanie Simmons,bronze,303,2022-03-06,West Erinhaven
2750,Michelle Mitchell,gold,387,2025-07-30,Thomasborough
2751,Helen Bender,silver,558,2025-12-17,Johnstad
2752,Christopher Thomas,gold,744,2021-03-19,New Jaclyn
2753,Whitney Alvarez,bronze,540,2025-03-16,Lake Melanieshire
2754,Rebecca Johnson,silver,607,2023-04-05,New Kristin
2755,Derek Tyler,gold,626,2025-09-01,Jasonmouth
2756,David Warner,gold,630,2024-07-06,Johnsonmouth
2757,Jason Lopez,bronze,514,2021-03-25,Lindashire
2758,Charles Gray,gold,726,2022-01-01,New Danachester
2759,Robert Mccarthy,silver,546,2023-09-04,Nicoleside
2760,Tara Hughes,bronze,660,2023-03-23,East Krystalburgh
2761,Laura Freeman,bronze,393,2022-02-02,Ashleyshire
2762,Douglas Wilson,silver,799,2023-02-25,Comptonland
2763,Roger Villegas,bronze,393,2021-08-16,South Jamesfort
2764,Catherine Zimmerman,gold,321,2025-05-23,Damonburgh
2765,Kenneth Murphy,gold,723,2026-01-19,Scottstad
2766,Natasha Dunn,gold,442,2024-04-20,East Matthewhaven
2767,Monica Parks,gold,352,2025-11-08,Padillaton
2768,April Jenkins,bronze,698,2022-10-09,New Raymondchester
2769,Mark Vargas,silver,302,2023-09-22,Johnsonmouth
2770,Scott Patton,bronze,751,2021-11-03,South Christine
2771,Kristen Robinson,bronze,469,2024-04-17,North Joseport
2772,Ricardo Trujillo,silver,391,2022-03-28,Robinsonview
2773,Jason Waters,gold,653,2022-11-07,New Michelleside
2774,Raymond James,gold,635,2024-03-26,Port Ashley
2775,Anna Bailey,silver,474,2023-07-30,East Sandra
2776,Joshua Garcia,bronze,556,2022-05-01,Baileyside
2777,Crystal Gentry,bronze,463,2024-01-24,Jenniferton
2778,Erin Bridges,silver,305,2021-09-16,Johnborough
2779,Annette Hart,gold,367,2022-06-08,Derrickport
2780,Bradley Bridges,silver,707,2025-12-22,Patrickchester
2781,Austin Reed,silver,542,2024-12-01,East Tracey
2782,David Rogers,bronze,484,2022-11-03,Joshuaville
2783,James Williams,gold,685,2021-07-18,Wrightmouth
2784,Sierra Pena,bronze,479,2022-06-08,Rileyshire
2785,Sylvia Harvey,gold,766,2024-01-16,Reedtown
2786,Robert Durham,bronze,341,2024-05-10,Port Jessefurt
2787,Michelle Hopkins,silver,693,2023-05-13,North James
2788,Hector Hernandez,gold,794,2024-12-13,West Carlosville
2789,Tammy Brown,silver,717,2024-01-28,East Tammy
2790,Darren Miles,bronze,504,2025-02-10,Lake Shannon
2791,Linda Dean,gold,630,2022-10-22,Port Bonnie
2792,Monica Carr,bronze,620,2021-05-17,West Margaret
2793,Andrew Rogers,silver,633,2024-10-18,Pamelaberg
2794,Robert Wilson,bronze,656,2023-09-20,Johnsonstad
2795,Lisa Weber,gold,605,2022-11-14,Petersonview
2796,Eric Medina,bronze,784,2024-06-12,North James
2797,Kimberly Schmitt,bronze,811,2023-05-25,Longside
2798,Marc Buck,bronze,831,2024-01-29,Rosarioshire
2799,Sarah Pierce,gold,412,2021-05-16,Moorefurt
2800,Raymond Wilson,bronze,595,2024-05-17,Lake Heather
2801,Jessica Graham,bronze,793,2022-11-15,Martinezmouth
2802,William Williams,silver,555,2022-02-22,East Rhonda
2803,Megan Watkins,bronze,385,2024-05-20,Angelashire
2804,James Walker,silver,444,2025-11-11,Kennethfort
2805,Angela Bean,bronze,781,2023-10-03,Wernertown
2806,Travis Jennings,silver,656,2025-12-20,Smithfort
2807,Nicole Miller,gold,432,2024-06-04,West Yvettehaven
2808,Rebecca Murray,gold,348,2023-02-07,Turnerhaven
2809,Anthony Lopez,silver,535,2024-03-08,East Antoniotown
2810,Shannon Roman,silver,702,2024-03-21,Port Jennifer
2811,Jacob Caldwell,gold,578,2022-07-05,Port Jessica
2812,Tyler Kline,silver,431,2022-09-01,Mcphersonshire
2813,Thomas Wood,bronze,521,2024-11-21,Jessicaview
2814,Randall Griffith,bronze,708,2025-12-06,West Stephanietown
2815,Christine Sandoval,bronze,779,2022-10-24,Lake Christine
2816,Janet Miller,bronze,500,2022-11-26,New Maria
2817,Karen Mcdonald,bronze,307,2022-11-28,Hudsonview
2818,Danielle Day,gold,435,2022-12-03,Butlerfort
2819,Elizabeth Nash,silver,674,2026-01-06,New David
2820,Michelle Butler,bronze,778,2024-12-29,Antonioshire
2821,Allison Gordon,silver,321,2024-06-15,Port Johnborough
2822,Julia Mendoza,silver,512,2025-01-21,West Colleenmouth
2823,Darlene Green,bronze,648,2024-08-13,Summersmouth
2824,Nicole Parker DVM,silver,540,2022-05-09,Kristinmouth
2825,Claudia Ward,gold,331,2025-05-23,Matthewfurt
2826,Michelle Rollins,silver,519,2022-08-21,Crystalville
2827,Jackie Blankenship,bronze,394,2025-10-31,Rasmussenville
2828,Timothy Martinez,bronze,510,2024-02-13,Stewartmouth
2829,Amanda Cherry,bronze,659,2022-03-28,Youngview
2830,Eric Salazar,silver,574,2024-06-07,Michaelmouth
2831,Danny White,bronze,765,2023-07-13,Lake Glenn
2832,Misty Martin PhD,silver,417,2022-11-22,Tamimouth
2833,Sally Jenkins,gold,509,2025-10-03,Port Elizabethshire
2834,Joshua Fritz,gold,515,2022-06-02,North Keith
2835,Ryan Clark,bronze,449,2023-12-24,Lake Aaronchester
2836,Kaitlin Stewart,silver,387,2023-12-26,Velasquezville
2837,Jacqueline Osborne,bronze,310,2023-10-24,Ronaldton
2838,Karen Nguyen,bronze,532,2022-03-04,North Shaneburgh
2839,Trevor Villa,silver,822,2022-10-07,North Janet
2840,Theresa Robinson,gold,317,2022-02-08,Matthewsland
2841,Michelle Kramer,silver,809,2023-06-16,Nealhaven
2842,Faith Allen,silver,404,2023-03-28,North Jonathan
2843,Michael Rivera Jr.,gold,329,2021-11-20,Port Michael
2844,Mary White,silver,754,2026-02-22,Lake Justin
2845,Jason Smith,bronze,380,2024-06-13,Frankmouth
2846,Toni Smith,gold,598,2022-05-15,South Jorge
2847,Justin Prince,bronze,482,2025-05-09,Whitneystad
2848,Melody Davis,silver,474,2023-08-15,Lake Natashafort
2849,Samantha Wilson,gold,521,2024-03-17,Greenebury
2850,Matthew Oneill,bronze,323,2025-12-09,South Bailey
2851,Edward Williams,silver,646,2025-12-07,North Markstad
2852,Evan Bryant,silver,405,2022-03-18,East Sean
2853,Denise Dixon,silver,663,2022-02-13,Garciaton
2854,Michelle Barrett,silver,334,2024-07-04,Lake Douglas
2855,Cindy Vasquez,bronze,793,2024-09-18,Kristentown
2856,Jeremy Estes,silver,473,2022-12-22,New Kimberly
2857,Travis Keller,bronze,688,2025-02-26,South William
2858,David Barton,silver,651,2025-09-02,South Laurieland
2859,Sarah Green MD,gold,317,2022-07-19,Barberstad
2860,Teresa Gaines,gold,511,2021-10-07,New Sharonton
